item_id,item_name,brand,kcal_100g,protein_100g,carbs_100g,fat_100g,serving_size,quantity,source
236496012900,Dublin’s Cheese,Dublin’s,392.857142857143,25.0,0.0,32.1428571428571,1 portion (28 g),,openfoodfacts
237025045796,fricandeau,,423.0,17.5,1.9,38.0,,,openfoodfacts
237049028478,pâte de tete,,189.0,19.8,0.53,12.0,,,openfoodfacts
237162001990,Multi-grain baguette baked in store,,250.0,8.93,48.21,3.57,2 ONZ (56 g),,openfoodfacts
237913410361,Seasoned Tilapia Filletes Lemon Pepper Season HEB,HEB,97.3451327433628,19.4690265486726,0.884955752212389,1.76991150442478,4 1 (113 g),,openfoodfacts
238107081992,Craquant chocolat,,365.0,6.4,34.0,22.0,,,openfoodfacts
238480226188,Organic chicken thighs boneless & Skinless,Kirkland,142.857142857143,19.6428571428571,0.0,7.14285714285714,1 portion (112 g),,openfoodfacts
238488007123,Bacon Wrapped Asparagus,Heb,140.350877192982,5.26315789473684,2.63157894736842,12.280701754386,1.5 pieces (114 g),,openfoodfacts
238533719674,Extra Lean Ground Beef,Food Basics,160.0,21.0,0.0,8.0,1 portion (100 g),,openfoodfacts
238634008837,Boneless Skinless Chicken Breast,LaBelle Patrimoine,116.071428571429,22.3214285714286,0.0,2.67857142857143,1 portion (112 g),,openfoodfacts
239094713422,Marinated Flap Meat Steak,Top Gourmet,182.352941176471,18.8235294117647,5.29411764705882,9.41176470588235,1 steak (170 g),,openfoodfacts
239346206771,Croissant 100% Beurre,Metro,385.964912280702,8.7719298245614,47.3684210526316,19.2982456140351,1 portion (57 g),,openfoodfacts
239912024013,Mimolette extra vieille,,387.0,31.0,0.5,29.0,,,openfoodfacts
240013007874,Pain céréales,Leclerc,266.0,9.19999980926514,54.0,1.0,100.0g,,openfoodfacts
2400219,Cheez It Baked Snack Crackers Mighty Tiny,CHEEZ-IT,480.0,12.0,60.0,24.0,,,openfoodfacts
2400754,"Whole Kernel Corn, Undrained, Fire Roasted, Canned",Del Monte,56.0,0.8,10.4,0.8,125 g,,openfoodfacts
240078003798,Baguette,Aroma,260.0,8.0,52.0,2.0,1 portion (50 g),,openfoodfacts
240464031688,Jambonneau cuit au court bouillon,,195.0,0.0,23.0,12.0,,,openfoodfacts
240615513001,Natural Chicken Breasts,simple truth,98.2142857142857,22.3214285714286,0.0,0.892857142857143,1 portion (112 g),,openfoodfacts
240615514084,Chicken breast,Simple Truth,98.2142857142857,22.3214285714286,0.0,0.892857142857143,1 portion (112 g),,openfoodfacts
240829508398,Chicken Breasts,Crescent,107.142857142857,22.3214285714286,0.0,1.78571428571429,40 z (112 g),,openfoodfacts
240865605617,Tyson Boneless Skinless Chicken Thighs,Tyson,141.095962891762,16.7551455933967,0.0,8.81849768073511,1 unt per serving (113.398 g),,openfoodfacts
241015509489,Lemon Pepper Chicken,,107.0,22.32,0.89,1.34,,,openfoodfacts
241023007809,Chicken Parmesan,Meal Simple By HEB,186.528497409326,12.4352331606218,15.2849740932642,8.29015544041451,1 tray (386 g),,openfoodfacts
241121203998,Yogurt parfait vanilla with strawberry & blueberry,,123.52941176471,2.9411764705882,8.8235294117647,1.1764705882353,,,openfoodfacts
241129526129,99% fat free boneless skinless chicken tenderloins,Kirkland signature,98.2748578788053,23.2151792818881,0.0,0.442975152375249,1 portion (609.515 g),,openfoodfacts
241213009088,"Lamb Rump Joint - Rosemary, Mint, Garlic",Tesco Finest,241.0,21.0,0.9,16.9,1 portion (100 g),,openfoodfacts
241289912572,Garlic Herb Seasoned Chicken,,116.0,20.54,1.79,2.68,,,openfoodfacts
241443010205,Chicken Alfredo pasta,meal simple,190.871369294606,9.12863070539419,15.3526970954357,10.3734439834025,1 cup (241 g),,openfoodfacts
241457008496,Five Chocolate Belgian Cake,Giant Grocery,400.0,3.75,50.0,20.0,0.077 cake (80 g),,openfoodfacts
241472509992,7 layers bean dip,Pavillions,123.458967530292,5.29109860844107,8.81849768073511,7.05479814458809,1 portion (113.398 g),,openfoodfacts
241642006009,SOUTHWEST-STYLE CHICKEN EGG ROLLS,MEAL SIMPLE,78.0669144981412,9.25925925925926,30.5555555555556,4.16666666666667,2 pieces (108 g),,openfoodfacts
241718105995,Cheese Bread,Fortino's,266.666666666667,10.6666666666667,36.0,9.33333333333333,0.143 bread (75 g),,openfoodfacts
2417561,Pain semoule,,243.0,12.0,46.0,1.0,,,openfoodfacts
241821008626,Wagyu Flat Iron Steak,Meal Simple,155.405405405405,12.5,2.7027027027027,10.472972972973,1 portion (296 g),,openfoodfacts
241821009142,Wagyu Flat Iron Steak,H-E-B,155.405405405405,12.5,2.7027027027027,10.472972972973,1 portion (296 g),,openfoodfacts
241828509041,Aldis Chicken,Aldis Chicken,125.0,22.3214285714286,0.0,3.57142857142857,1 chicken (112 g),,openfoodfacts
241828812004,Chicken breast,Aldi,125.0,22.3214285714286,0.0,3.57142857142857,1 portion (112 g),,openfoodfacts
241914318311,Côtelette - Grecques Et Citron,Recommandé Par Votre Boucher,144.0,20.0,1.6,6.4,1 chop (125 g),,openfoodfacts
241919410713,Petite Steak HEB,HEB,151.785714285714,21.4285714285714,0.0,7.14285714285714,4 varies (112 g),,openfoodfacts
241936305795,Croissants,Foodland,396.825396825397,7.93650793650794,46.031746031746,19.047619047619,1 croissant (63 g),,openfoodfacts
242010307605,Ground Beef Patties,ALDI,246.666666666667,17.3042621728829,0.0,19.9664563533264,1 portion (150.252 g),,openfoodfacts
242010807495,Ground Beef Patties,ALDI US,246.666666666667,17.3333333333333,0.0,20.0,1 portion (150 g),,openfoodfacts
242214011216,Wagyu Beef Tips & Ravioli,H-E-B,202.429149797571,10.1214574898785,11.336032388664,12.9554655870445,1 portion (247 g),,openfoodfacts
242247708244,93/7 Ground Beef,Aldi,141.095962891762,20.2825446656908,0.0,7.05479814458809,4 unit (113.398 g),,openfoodfacts
242247708688,Aldi 93 / 7 Lean Ground Beef,Aldi,151.785714285714,20.5357142857143,0.0,7.14285714285714,1 portion (112 g),,openfoodfacts
243038003999,Bacon Cheddar Hand Pie,Whole Foods,318.58407079646,11.5044247787611,19.4690265486726,22.1238938053097,1 hand pie (113 g),,openfoodfacts
243217027983,Sliced Grass-Fed Beef Sirloin,Cuisine Solutions,142.857142857143,22.6190476190476,1.19047619047619,5.95238095238095,1 portion (84 g),,openfoodfacts
243217028126,Sliced Grass-Fed Beef Sirloin,Cuisine Solutions,211.764705882353,22.6190476190476,1.19047619047619,5.95238095238095,1 portion (84 g),,openfoodfacts
243217028263,Sliced Grass Fed Beef Sirloin,Cuisine Solutions,142.857142857143,22.6190476190476,1.19047619047619,5.95238095238095,30 z (84 g),,openfoodfacts
243217028546,Grass Fed Sliced Beef Sirloin,Cuisine Solutions,142.857142857143,22.6190476190476,1.19047619047619,5.95238095238095,1 portion (84 g),,openfoodfacts
243217028683,Sliced Grass Fed Beef Sirloin,Sous Vide,142.857142857143,22.6190476190476,1.19047619047619,5.95238095238095,1 portion (84 g),,openfoodfacts
243217028829,Sliced Grass-Fed Beef Sirloin,Cuisine Solutions,250.0,22.6190476190476,1.19047619047619,5.95238095238095,1 portion (84 g),,openfoodfacts
243217028966,Sliced Grass Fed Beef Sirloin,Master Of Sous Vide,142.857142857143,22.6190476190476,1.19047619047619,5.95238095238095,1 portion (84 g),,openfoodfacts
243217029109,Sliced Grass Fed Beef Sirloin,Cuisine Solutions,142.857142857143,22.6190476190476,1.19047619047619,5.95238095238095,1 3 oz (84 g),,openfoodfacts
243217029246,Beef Sirloin,Sous Vide,142.857142857143,22.6190476190476,1.19047619047619,5.95238095238095,1 portion (84 g),,openfoodfacts
243217029529,Sliced Grass-Fed Beef Sirloin,Cuisine Solutions Costco,141.096792399586,22.3403254632678,1.17580660332988,5.87903301664942,1 portion (85.048 g),,openfoodfacts
243217029666,Sliced Grass-Fed Beef Sirloin,Masters Of Sous Vide - Cuisine Solutions,142.857142857143,22.6190476190476,1.19047619047619,5.95238095238095,1 portion (84 g),,openfoodfacts
243217029802,Sliced Grass-Fed Beef Sirloin,Cuisine Solutions,142.857142857143,22.6190476190476,1.19047619047619,5.95238095238095,1 portion (84 g),,openfoodfacts
243369007024,Deli Sliced Butterball Roasted Turkey Breast,Fairway,107.142857142857,17.8571428571429,1.78571428571429,1.78571428571429,1 portion (56 g),,openfoodfacts
243703011397,93/7 Ground Beef,Winn Dixie Butcher,151.785714285714,20.5357142857143,0.0,7.14285714285714,1 chunk (112 g),,openfoodfacts
243725004490,Sourdough bread,Nature's Promise,267.85714285714,8.9285714285714,53.571428571429,0.89285714285714,56 g,,openfoodfacts
243922101503,French Bread With Sesame Seeds,Real CDN SUPERSTORE,287.5,11.25,50.0,5.625,0.18 bread (80 g),,openfoodfacts
244057208259,Chicken Breast Tenderloin,Kirkwood,105.821972168821,24.6917935060583,0.0,0.881849768073511,1 portion (113.398 g),,openfoodfacts
244184011647,Chicken Maryland Fillets,Coles,118.0688336334,18.4,0.0,4.9,1 portion (100 g),,openfoodfacts
244963033983,Tranches saumon fumé,,197.0,22.0,0.5,12.0,,,openfoodfacts
2450342,Chocolat lait croustillant,,603.0,7.1,55.0,39.0,,,openfoodfacts
245297101898,するめいかのおつまみから揚（小）,サミット,173.0,12.3,9.1,9.6,100 g,,openfoodfacts
2455976,Kelp Noodles,Sea Tangle,11.7647058823529,0.0,2.35294117647059,0.0,1 serving (85 g),,openfoodfacts
245937416504,Homestyle Roast Beef,Coles,177.0,23.6,1.6,8.4,1 portion (100 g),,openfoodfacts
246146011085,Ground Beef 93%Lean 7%Fat,First Street,151.785714285714,20.5357142857143,0.0,7.14285714285714,1 portion (112 g),,openfoodfacts
246146011511,Ground Beef,First Street,149.914460572497,20.2825446656908,0.0,7.05479814458809,4 oz (112g) (113.398 g),,openfoodfacts
246214005930,Grilled BBQ Pork Chops,Buhlers,163.120567375887,19.8581560283688,4.9645390070922,7.09219858156028,1 portion (141 g),,openfoodfacts
246321029522,Bagnat poulet,,187.0,9.8,27.0,4.4,,,openfoodfacts
246580017179,Ground Chicken,Rossdown,120.0,18.0,0.0,5.0,1 servir (50 g),,openfoodfacts
246655320340,Master Carve Ham,Kirkland Signature,150.0,21.0,3.0,6.0,1 portion (100 g),,openfoodfacts
246655615422,Applewood Smoked Master Carve Ham,Kirkland Signature,150.0,21.0,3.0,6.0,1 portion (100 g),,openfoodfacts
246857024039,Vote De Boeuf,Tesco Finest,183.0,20.9,0.0,11.0,1 portion (100 g),,openfoodfacts
247073720385,Hickory Smoked Beef Sausage,Kiolbasa,267.857142857143,14.2857142857143,1.78571428571429,21.4285714285714,1 portion (56 g),,openfoodfacts
247500021757,Oven Browned Turkey Breast,Kirkland,105.821972168821,21.1643944337643,0.0,0.881849768073511,1 portion (56.699 g),,openfoodfacts
247500524050,Oven Baked Turkey Breast,Kirkland,107.142857142857,21.4285714285714,0.0,0.892857142857143,1 portion (56 g),,openfoodfacts
247717216427,"Hot Smoked Norwegian, Atlantic Salmon",Foppen,250.0,23.2142857142857,1.78571428571429,16.0714285714286,1 portion (56 g),,openfoodfacts
247725723696,Chicken Part Wings,Kirkland,187.5,17.8571428571429,0.0,12.5,1 edible portion (112 g),,openfoodfacts
247729523896,"Chicken Tenderloins, Boneless/Skinless",Kirkland Signature,98.2142857142857,23.2142857142857,0.0,0.446428571428571,4 portion (112 g),,openfoodfacts
247731124227,Fresh Boneless Skinless Chicken Thighs,Kirkland,116.071428571429,19.6428571428571,0.0,4.01785714285714,1 pack (112 g),,openfoodfacts
247735224916,Kirkland Boneless & Skinless Chicken Breasts,Kirkland,97.0034744880862,21.1643944337643,0.0,0.881849768073511,1 portion (113.398 g),,openfoodfacts
247735622316,Kirkland Signature Young Boneless & Skinless Chicken Breast,Kirkland Signature,98.2142857142857,21.4285714285714,0.0,0.892857142857143,4 oz varied (112 g),,openfoodfacts
247824004795,Merit Strawb.cheese Stick,Métro,370.37037037037,5.55555555555556,48.1481481481481,18.5185185185185,1 stick (54 g),,openfoodfacts
247964826936,Organic Chicken Thighs Boneless & Skinless,Kirkland Signature,114.640469849556,19.4006948976172,0.0,3.9683239563308,1 piece (113.398 g),,openfoodfacts
248069610000,Hot roast chicken,Coles,163.7189292285,23.1,1.9,7.0,1 portion (100 g),,openfoodfacts
248154005995,Mint Cookies And Creme Chocolate Cupcake,Giant,423.076923076923,3.84615384615385,58.974358974359,19.2307692307692,1 Cupcake (78 g),,openfoodfacts
248170004002,Whole wheat sliced bagels,,256.63716814159,9.7345132743363,54.867256637168,1.3274336283186,,,openfoodfacts
248170005498,Whole Wheat Bagel,Martin’s,256.637168141593,8.84955752212389,53.9823008849558,0.884955752212389,1 bagel (113 g),,openfoodfacts
248362509995,Apple Crumble Pie,Front Street Bakery (Metro),301.88679245283,2.83018867924528,44.3396226415094,13.2075471698113,0.111 pie (106 g),,openfoodfacts
248500316607,Master Carve Half Ham,Kirkland,142.857142857143,19.047619047619,3.57142857142857,5.35714285714286,1 portion (84 g),,openfoodfacts
248500520936,Half Ham,Kirkland,141.096792399586,18.8129056532781,3.52741980998965,5.29112971498448,1 portion (85.048 g),,openfoodfacts
248748611991,King Salmon Combo,Wegmans,223.529411764706,7.84313725490196,26.6666666666667,10.5882352941176,1 serving (255 g),,openfoodfacts
248828113810,Pork Butt Roast,Aldi,205.357142857143,16.9642857142857,0.0,15.1785714285714,1 serving (112 g),,openfoodfacts
249835040472,1 faux filet bio,,151.0,22.0,0.6,6.7,,,openfoodfacts
249835041196,Faux-filet,,151.0,22.0,0.6,6.7,,,openfoodfacts
250043024864,5croissant+5pains au chocolat,,377.0,6.6,39.0,21.0,,,openfoodfacts
250091001008,Giant Chocolate Filled Biscuit,Morrisons,464.0,6.54,61.63,20.5,1 portion (100 g),,openfoodfacts
250091009844,Pain blanc,,312.0,10.0,63.0,1.7,,,openfoodfacts
2502409,100% ORANGE JUICE,Simply Orange,45.4,0.61,9.61,0.11,1 bottle (340 ml),11.5 oz,openfoodfacts
250467019159,Xai país de 10 a 12 talls amb torna,Bonpreu,244.0,16.0,0.5,20.0,,,openfoodfacts
250487008444,Applewood Smoked Bacon Pork Loin Filet,Smithfield,160.714285714286,17.8571428571429,4.46428571428571,8.03571428571429,1 piece (112 g),,openfoodfacts
250492037989,Decoupe de piulet blanc,,106.0,24.0,0.0,0.8,,,openfoodfacts
250748417336,Costco Beef Chili,Costco,122.516556291391,9.60264900662252,8.27814569536424,5.29801324503311,1 serving (302 g),,openfoodfacts
250865006062,Boneless Chicken Thighs,Perdue,142.857142857143,19.6428571428571,0.0,7.14285714285714,1 portion (112 g),,openfoodfacts
250865008288,Chicken Thigh Filets,Perdue,141.095962891762,19.4006948976172,0.0,7.05479814458809,1 portion (113.398 g),,openfoodfacts
250865008882,Chicken Thighs,Perdue,142.857142857143,19.6428571428571,0.0,7.14285714285714,40 z (112 g),,openfoodfacts
250935004493,Calabrese Salami,Panetta,302.8202676387,22.3,1.5,22.3,1 portion (100 g),,openfoodfacts
250936008810,Chicken Tenderloins,Kroger,97.0034744880862,22.0462442018378,0.0,0.881849768073511,1 portion (113.398 g),,openfoodfacts
250990016653,Truly Free Range Chicken,Daylesford Organic,106.0,24.0,0.0,1.1,100 g as sold (100 g),,openfoodfacts
251200104184,Fresh and All Natural Chicken Breast Tenderloins,Perdue,98.2142857142857,22.3214285714286,0.0,0.892857142857143,1 serving (112 g),,openfoodfacts
251200804558,Tender & Tasty Boneless Skinless Chicken Breasts Raw,Perdue,107.142857142857,22.3214285714286,0.0,1.78571428571429,1 serving (112 g),,openfoodfacts
251415014483,Grass-fed Ribeye,Jackie And Sons,250.0,18.75,0.0,19.6428571428571,1 portion (112 g),,openfoodfacts
251518311069,Aldi Atlantic Salmon,Aldi,221.238938053097,20.353982300885,0.0,15.929203539823,4 1 (113 g),,openfoodfacts
251518508728,Atlantic Salmon Portion Fresh,Aldi,221.238938053097,20.353982300885,0.0,15.929203539823,1 quarter of a fillet (113 g),,openfoodfacts
251518707640,Atlantic Salmon,Fresh From Aldi,204.225352112676,20.4225352112676,0.0,13.3802816901408,1 portion (142 g),,openfoodfacts
251650203994,Iced Carrot Cake Slice,Safeway,400.0,3.52941176470588,52.9411764705882,20.5882352941176,1 portion (170 g),,openfoodfacts
251958510053,Carnitas,Big Shoulders,133.928571428571,16.9642857142857,2.67857142857143,5.35714285714286,1 piece (112 g),,openfoodfacts
252050309965,Roasted Unsalted Peanuts,Coles,610.261312938177,25.6666666666667,10.0,50.6666666666667,1 portion (30 g),,openfoodfacts
252100805133,Pork Center Cut Loin Filet,Fresh From Aldi,125.0,19.6428571428571,2.67857142857143,3.57142857142857,1 portion (112 g),,openfoodfacts
252101604315,Pork Center Cut Loin Fillet,Aldi,125.0,19.6428571428571,2.67857142857143,3.57142857142857,1 portion (112 g),,openfoodfacts
252101704930,Pork Center Cut Loin Filet Mesquite Bbq,Aldi,123.458967530292,19.4006948976172,2.64554930422053,3.52739907229404,4oz,,openfoodfacts
252101903579,Mesquite Pork Loin Filet,Fresh From Aldi,123.458967530292,19.4006948976172,2.64554930422053,3.52739907229404,1 portion (113.398 g),,openfoodfacts
252385218789,Atlantic Salmon,Aldi,220.462442018378,20.2825446656908,0.0,15.8732958253232,1 fillet (113.398 g),,openfoodfacts
253023021587,Paye de canpagne,,348.0,15.0,2.4,31.0,,,openfoodfacts
253028032809,Jambon cuit à l'ancienne,,198.0,21.0,0.6,12.0,,,openfoodfacts
253028037910,Jambon cuit,,198.0,21.0,0.6,12.0,,,openfoodfacts
253097021650,Poulet,,105.0,23.0,0.4,1.3,,,openfoodfacts
253102032671,Spécialité de roti de porc cuit a l’ancienne,,250.0,26.0,0.6,16.0,,,openfoodfacts
253134008224,Boneless Skinless Chicken Tenderloins,Heritage Farms,105.821972168821,24.6917935060583,0.0,0.881849768073511,1 portion (113.398 g),,openfoodfacts
253134010012,Chicken Tenderloins,Heritage Farm,98.2142857142857,23.2142857142857,0.0,0.0,4 1 (112 g),,openfoodfacts
253136514280,Boness & Skinless Chicken Thighs,Heritage Farm,116.071428571429,19.6428571428571,0.0,4.01785714285714,1 serving (112 g),,openfoodfacts
253136708108,Heritage Farm Boneless Skinless Chicken Thigh,Heritage Farm,116.071428571429,19.6428571428571,0.0,4.01785714285714,40 z (112 g),,openfoodfacts
253349808091,ATLANTIC SALMON,MEDITERRANEAN HERB,203.53982300885,19.469026548673,1.7699115044248,15.044247787611,,,openfoodfacts
253796315449,Black Angus Strip Steak,Aldi,232.142857142857,19.6428571428571,0.0,16.0714285714286,1 serving (112 g),,openfoodfacts
253796517515,Black Angus Strip Steak,Aldis,229.280939699113,19.4006948976172,0.0,15.8732958253232,1 steak (113.398 g),,openfoodfacts
253796710626,Strip Steak,ALDI,232.142857142857,19.6428571428571,0.0,16.0714285714286,1 steak (112 g),,openfoodfacts
253797514940,Ribeye,Aldi,321.428571428571,16.0714285714286,0.0,27.6785714285714,1 steak (112 g),,openfoodfacts
253797719673,Ribeye Steak,Black Angus,321.428571428571,16.0714285714286,0.0,27.6785714285714,4 z (112 g),,openfoodfacts
253798114293,Top Sirloin,USDA Choice,214.285714285714,19.6428571428571,0.0,14.2857142857143,40 z (112 g),,openfoodfacts
253799011591,Top round steak black angus beef,Aldi,125.0,23.2142857142857,0.0,4.01785714285714,1 serving (112 g),,openfoodfacts
253799204924,Black Angus Beef from Aldi,Top Round Steak,158.732828773112,22.0462262184878,0.0,7.93664143865559,4 oz,4 oz,openfoodfacts
253799310304,Black Angus Beef Top Round Steak,Aldi,132.277465211027,22.9280939699113,0.0,3.9683239563308,1 serving (113.398 g),,openfoodfacts
253799407387,black angus beef top round steak,aldi,160.714285714286,22.3214285714286,0.0,8.03571428571429,1 serving (112 g),,openfoodfacts
253799610008,Beef Top Round Steak,Aldi,167.551455933967,22.0462442018378,0.0,7.9366479126616,1 portion (113.398 g),,openfoodfacts
253801516915,Skirt Steak,Beef From Aldi,160.714285714286,21.4285714285714,0.0,8.03571428571429,40 z (112 g),,openfoodfacts
253813924937,Black Angus Chuck Roast,Aldi,290.0,19.0,0.0,24.0,,,openfoodfacts
253864011150,96 Lean Ground Beef,Aldi,125.0,21.4285714285714,0.0,4.01785714285714,1 portion (112 g),,openfoodfacts
253864510615,96% Lean Ground Beef,Aldi,125.0,21.4285714285714,0.0,4.01785714285714,1 portion (112 g),,openfoodfacts
253866311296,Petite Sirloin,Aldi,169.642857142857,20.5357142857143,0.0,9.82142857142857,1 serving (112 g),,openfoodfacts
253866814599,Black Angus Petite Sirloin,Beef From Aldi,169.642857142857,20.5357142857143,0.0,9.82142857142857,40 z (112 g),,openfoodfacts
254362308711,Medium Fruit Salad,Wegmans,39.683239563308,0.881849768073511,9.70034744880862,0.0,1 portion (113.398 g),,openfoodfacts
254382009254,Carnitas Seasoned Boneless Pork Shoulder Roast,Aldi,133.928571428571,16.9642857142857,2.67857142857143,5.35714285714286,40 z (112 g),,openfoodfacts
254444917480,Boneless Skinless Chicken Breasts with Rib Meat,Member's Mark,116.071428571429,22.3214285714286,0.0,2.67857142857143,1 portion (112 g),,openfoodfacts
254588003698,Pork Tenderloin,Asda,111.0,22.0,1.0,2.1,1 portion (100 g),,openfoodfacts
254602009996,Carrot In A Pan Cake,Whole Foods,367.816091954023,3.44827586206897,37.9310344827586,24.1379310344828,0.125 cake (87 g),,openfoodfacts
254637804993,Cored Pineapple Whole,Sobeys,50.0,0.714285714285714,12.8571428571429,0.142857142857143,0.5 tasse (140 g),,openfoodfacts
254829018542,Organic Ground Beef,Member's Mark,214.285714285714,18.5188451295437,0.0,14.9914460572497,0.25 package (113.398 g),,openfoodfacts
254867802288,蒸し鶏中華くらげ,（株）イズミ,116.0,15.9,7.3,2.5,100 g,,openfoodfacts
254885414838,Prime Rib Sliders,Members Mark,255.736432741318,18.5188451295437,0.0,19.4006948976172,3 er (113.398 g),,openfoodfacts
254915014601,Boneless Chicken Breast,Members Mark,114.640469849556,22.0462442018378,0.0,2.64554930422053,1 portion (113.398 g),,openfoodfacts
254915017688,Sams Club Chicken Breast Boneless Skinless,Sams Club,116.071428571429,22.3214285714286,0.0,2.67857142857143,4 z (112 g),,openfoodfacts
255047003969,Sourdough Bread,Member's Mark,245.614035087719,7.01754385964912,47.3684210526316,0.0,57g,,openfoodfacts
255090915356,Member’s Mark Chicken Breast,Member’s Mark,116.071428571429,22.3214285714286,0.0,2.67857142857143,1 portion (112 g),,openfoodfacts
255214911028,Tuscan Herb Salmon,Mowi,221.238938053097,19.4690265486726,1.76991150442478,15.0442477876106,4 z (113 g),,openfoodfacts
255236309964,Potato Gratin,Member's Mark,125.0,4.16666666666667,12.5,6.66666666666667,1 piece (120 g),,openfoodfacts
255247703980,Everything Bagels,Member's Mark,300.884955752212,11.5044247787611,54.8672566371681,3.53982300884956,1 Bagel (113 g),24 oz,openfoodfacts
255294009615,Cobb Salad With Chicken,Member’s Mark,140.0,8.0,3.0,11.0,0.75 cup (100 g),,openfoodfacts
255304003961,Sliced Sourdough Bread,Member's Mark,245.283018867925,11.3207547169811,47.1698113207547,0.0,53 g,,openfoodfacts
255304703984,Sourdough Starter,Member's Mark,245.283018867925,11.3207547169811,47.1698113207547,0.0,1 slice (53 g),,openfoodfacts
255317510982,Spring Cutout Cookie 15 Ct,Memeber’s Mark,500.0,5.0,56.6666666666667,26.6666666666667,1 cookie (60 g),,openfoodfacts
255324804487,Caesar Salad,Member's Mark,158.590308370044,3.9647577092511,7.48898678414097,13.215859030837,1 container (227 g),16.0 oz,openfoodfacts
255327018126,GROUND BEEF,Member's Mark,150.442477876106,21.1643944337643,0.0,7.05479814458809,1 4 oz portion (113.398 g),,openfoodfacts
255327018362,GROUND BEEF 93%,Member's Mark,150.442477876106,21.2389380530973,0.0,7.0,4 113g (113 g),,openfoodfacts
255327018485,Ground Beef,Member’s Mark,150.442477876106,21.2389380530973,0.0,7.07964601769912,1 scoop (113 g),,openfoodfacts
255359229101,Organic Chicken Breast,Rosie,115.044247787611,22.1238938053097,0.0,2.65486725663717,4 1 serving (113 g),,openfoodfacts
255388016581,Chicken Breasts,Member’s Mark,98.2142857142857,22.3214285714286,0.0,1.33928571428571,1 portion (112 g),,openfoodfacts
255441718124,"Ground Beef (93% Lean, 7% Fat)",Members Mark (Sam’s Club),151.785714285714,20.5357142857143,0.0,7.14285714285714,1 portion (112 g),,openfoodfacts
255447019508,Organic Thin Chicken,Farmer Focus- Sams,116.071428571429,22.3214285714286,0.0,2.67857142857143,1 fillet (112 g),,openfoodfacts
255467106875,Strawberry And Cream Loaf,Members Mark,408.450704225352,5.63380281690141,53.5211267605634,19.7183098591549,1 n (71 g),,openfoodfacts
255503134770,Chicken Breast,Kirkland,120.0,22.4,0.0,2.8,0.5 piece (125 g),,openfoodfacts
255504224791,Chicken Wings,Kirkland,240.0,22.0,0.0,16.0,5 pieces (125 g),,openfoodfacts
255506628825,Boneless Chicken Thighs,Kirkland,120.0,20.0,0.0,4.0,2 pieces (125 g),,openfoodfacts
255518114781,"Calzones With Marinara Sauce, Pepperoni, Sausage, And Cheese",Members Mark,226.495726495727,10.2564102564103,20.9401709401709,11.1111111111111,0.25 package (234 g),,openfoodfacts
255544507847,FRENCH VANILLA POUND CAKE,Member's Mark,410.958904109589,5.47945205479452,43.8356164383562,23.2876712328767,0.083 of cake (73 g),,openfoodfacts
255546115873,"High Protein, Penne Pasta With Italian Beef And Sauce",Members Mark,180.851063829787,10.1063829787234,14.8936170212766,9.04255319148936,1 cup (188 g),,openfoodfacts
255546215771,High Protein Penne Pasta With Italian Sausage and Sauce,Member’s Mark,180.851063829787,10.1063829787234,14.8936170212766,9.04255319148936,1 portion (188 g),,openfoodfacts
255546417106,High Protein Penne Pasta With Italian Sausage,Members Mark,180.851063829787,10.1063829787234,14.8936170212766,9.04255319148936,1 cup (188 g),,openfoodfacts
255546515314,High protein penne Pasta With Italian Sausage And Sauce,Members Mark,180.851063829787,10.1063829787234,14.8936170212766,9.04255319148936,1 cup (188 g),,openfoodfacts
255635008314,Chicken Thighs,Bell & Evans,205.357142857143,16.0714285714286,0.0,15.1785714285714,40 z (112 g),,openfoodfacts
255673017682,Skinless Chicken Breast,Members Mark,116.071428571429,22.3214285714286,0.0,2.67857142857143,1 portion (112 g),,openfoodfacts
255679043296,Carré de côté de porc cuit  le marché carrefour,,180.0,26.0,0.5,8.4,,,openfoodfacts
255756503699,Multigrain bagel,Sobeys,350.0,13.0,65.0,5.0,113.0g,,openfoodfacts
256218008509,Premium Angus Beef Flank Steak,Trader Joe’s,160.714285714286,21.4285714285714,0.0,8.03571428571429,1 portion (112 g),,openfoodfacts
256218810195,Flank Steak,Trader Joe’s,160.714285714286,21.4285714285714,0.0,8.03571428571429,1 portion (112 g),,openfoodfacts
256225415291,Beef Ribeye Steak,Trader Joes,238.099437379848,18.5188451295437,0.0,18.5188451295437,1 portion (113.398 g),,openfoodfacts
256226813997,Beef Filet Mignon Steak,Trader Joes,246.917935060583,19.4006948976172,0.0,18.5188451295437,1 portion (113.398 g),,openfoodfacts
256568706483,Teriyaki Pork Tenderloin,Aldi,107.142857142857,18.75,0.892857142857143,2.67857142857143,1 portion (112 g),,openfoodfacts
256570211951,Tourtiere,Première Moisson,361.904761904762,13.8095238095238,23.8095238095238,23.8095238095238,0.333 pie (210 g),,openfoodfacts
256660820919,Spatchcicked Lemon Rosemary Chicken,Trader Joe’s,205.357142857143,15.1785714285714,0.892857142857143,16.0714285714286,1 serving (112 g),,openfoodfacts
256714016855,90% Lean Ground Beef,Aldi,169.642857142857,19.6428571428571,0.0,9.82142857142857,40 z (112 g),,openfoodfacts
256714413722,Ground Beef 90% Lean,Aldi,178.571428571429,20.5357142857143,0.0,9.82142857142857,1 portion (112 g),,openfoodfacts
